DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-07-18 04:00:00,0.7,2.9,34.0,55.0
2004-07-18 05:00:00,0.6,3.4,33.0,50.0
2004-07-18 06:00:00,0.7,4.1,50.0,62.0
2004-07-18 07:00:00,0.4,4.1,39.0,53.0
2004-07-18 08:00:00,0.6,4.7,84.0,85.0
2004-07-18 09:00:00,0.9,7.1,93.0,102.0
2004-07-18 10:00:00,0.9,7.4,82.0,97.0
2004-07-18 11:00:00,0.8,7.3,73.0,91.0
2004-07-18 12:00:00,0.4,4.2,43.0,62.0
2004-07-18 13:00:00,0.3,4.1,39.0,57.0
2004-07-18 14:00:00,0.1,3.8,27.0,40.0
2004-07-18 15:00:00,0.5,5.8,46.0,60.0
2004-07-18 16:00:00,0.4,5.6,53.0,70.0
2004-07-18 17:00:00,0.3,4.8,38.0,53.0
2004-07-18 18:00:00,0.4,5.3,39.0,54.0
2004-07-18 19:00:00,0.6,6.1,49.0,58.0
2004-07-18 20:00:00,0.8,7.4,68.0,73.0
2004-07-18 21:00:00,1.2,9.0,102.0,99.0
2004-07-18 22:00:00,1.6,11.7,123.0,102.0
2004-07-18 23:00:00,1.2,11.0,106.0,101.0
2004-07-19 00:00:00,0.5,6.0,66.0,77.0
2004-07-19 01:00:00,0.3,4.3,43.0,55.0
2004-07-19 02:00:00,0.1,2.8,33.0,51.0
2004-07-19 03:00:00,0.1,2.3,33.0,50.5
2004-07-19 04:00:00,0.1,2.9,33.0,50.0
2004-07-19 05:00:00,0.3,4.1,75.0,75.0
2004-07-19 06:00:00,0.8,8.3,111.0,89.0
2004-07-19 07:00:00,2.3,16.6,250.0,112.0
2004-07-19 08:00:00,3.4,25.6,313.0,142.0
2004-07-19 09:00:00,2.5,17.7,263.0,145.0
2004-07-19 10:00:00,2.4,16.2,282.0,165.0
2004-07-19 11:00:00,2.1,15.1,226.0,159.0
2004-07-19 12:00:00,2.1363636363636362,14.3,176.0,159.0
2004-07-19 13:00:00,2.172727272727273,10.8,120.0,131.0
2004-07-19 14:00:00,2.209090909090909,10.1,96.0,123.0
2004-07-19 15:00:00,2.2454545454545456,10.9,115.0,129.0
2004-07-19 16:00:00,2.2818181818181817,11.0,108.0,126.0
2004-07-19 17:00:00,2.3181818181818183,16.8,142.0,149.0
2004-07-19 18:00:00,2.3545454545454545,20.7,219.0,200.0
2004-07-19 19:00:00,2.390909090909091,19.5,193.0,174.0
2004-07-19 20:00:00,2.4272727272727272,14.6,128.0,131.0
2004-07-19 21:00:00,2.463636363636364,14.3,127.0,135.0
2004-07-19 22:00:00,2.5,15.9,132.0,134.0
2004-07-19 23:00:00,2.536363636363636,10.3,77.0,96.0
2004-07-20 00:00:00,2.5727272727272728,8.8,72.0,94.0
2004-07-20 01:00:00,2.6090909090909093,6.8,57.0,79.0
2004-07-20 02:00:00,2.6454545454545455,6.3,56.0,79.0
2004-07-20 03:00:00,2.6818181818181817,3.9,60.0,84.0
2004-07-20 04:00:00,2.7181818181818183,4.1,64.0,89.0
2004-07-20 05:00:00,2.7545454545454544,4.7,52.0,69.0
2004-07-20 06:00:00,2.790909090909091,9.9,122.0,91.0
2004-07-20 07:00:00,2.827272727272727,24.8,314.0,135.0
2004-07-20 08:00:00,2.8636363636363633,28.5,395.0,166.0
2004-07-20 09:00:00,2.9,26.2,357.0,189.0
2004-07-20 10:00:00,2.9363636363636365,21.6,308.0,193.0
2004-07-20 11:00:00,2.9727272727272727,16.1,184.0,164.0
2004-07-20 12:00:00,3.009090909090909,13.0,128.0,139.0
2004-07-20 13:00:00,3.0454545454545454,13.4,125.0,130.0
2004-07-20 14:00:00,3.0818181818181816,13.7,135.0,129.0
2004-07-20 15:00:00,3.118181818181818,14.0,158.0,132.0
2004-07-20 16:00:00,3.1545454545454543,10.4,106.0,101.0
2004-07-20 17:00:00,3.1909090909090905,17.5,163.0,145.0
2004-07-20 18:00:00,3.227272727272727,12.9,143.0,133.0
2004-07-20 19:00:00,3.2636363636363637,14.9,96.0,110.0
2004-07-20 20:00:00,3.3,15.5,127.0,126.0
2004-07-20 21:00:00,3.336363636363636,11.2,95.0,102.0
2004-07-20 22:00:00,3.3727272727272726,14.3,104.0,104.0
2004-07-20 23:00:00,3.409090909090909,14.2,131.0,112.0
2004-07-21 00:00:00,3.4454545454545453,10.0,92.0,89.0
2004-07-21 01:00:00,3.4818181818181815,7.6,53.0,67.0
2004-07-21 02:00:00,3.518181818181818,5.8,45.0,63.0
2004-07-21 03:00:00,3.5545454545454542,3.1,32.0,48.5
2004-07-21 04:00:00,3.590909090909091,2.7,19.0,34.0
2004-07-21 05:00:00,3.627272727272727,5.4,75.0,73.0
2004-07-21 06:00:00,3.663636363636363,7.3,84.0,76.0
2004-07-21 07:00:00,3.6999999999999997,18.4,160.0,102.0
2004-07-21 08:00:00,3.7363636363636363,27.7,286.0,140.0
2004-07-21 09:00:00,3.7727272727272725,16.9,212.0,150.0
2004-07-21 10:00:00,3.8090909090909086,22.1,279.0,194.0
2004-07-21 11:00:00,3.8454545454545452,17.0,207.0,162.0
2004-07-21 12:00:00,3.881818181818182,12.4,140.0,138.0
2004-07-21 13:00:00,3.918181818181818,11.5,110.0,123.0
2004-07-21 14:00:00,3.954545454545454,7.5,67.0,86.0
2004-07-21 15:00:00,3.9909090909090903,10.3,98.0,107.0
2004-07-21 16:00:00,4.027272727272727,10.2,97.0,106.0
2004-07-21 17:00:00,4.0636363636363635,11.5,87.0,99.0
2004-07-21 18:00:00,4.1,17.0,124.0,140.0
2004-07-21 19:00:00,3.8,21.5,165.0,163.0
2004-07-21 20:00:00,3.4,18.6,164.0,144.0
2004-07-21 21:00:00,2.9,15.3,122.0,120.0
2004-07-21 22:00:00,3.1,17.0,134.0,120.0
2004-07-21 23:00:00,3.5,14.4,121.0,106.0
2004-07-22 00:00:00,2.4,13.6,112.0,95.0
2004-07-22 01:00:00,1.6,9.6,62.0,70.0
2004-07-22 02:00:00,1.3,6.4,50.0,67.0
2004-07-22 03:00:00,0.9,4.8,61.0,68.5
2004-07-22 04:00:00,1.0,5.4,72.0,70.0
2004-07-22 05:00:00,0.8,4.1,48.0,50.0
2004-07-22 06:00:00,1.1,6.3,58.0,60.0
2004-07-22 07:00:00,4.4,26.9,306.0,127.0
2004-07-22 08:00:00,4.033333333333333,28.5,351.0,149.0
2004-07-22 09:00:00,3.6666666666666665,17.5,252.0,158.0
2004-07-22 10:00:00,3.3,19.9,266.0,190.0
2004-07-22 11:00:00,2.1,12.6,159.0,127.0
2004-07-22 12:00:00,2.1,14.0,144.0,130.0
2004-07-22 13:00:00,2.0,12.2,117.0,125.0
2004-07-22 14:00:00,1.5,11.1,108.0,113.0
2004-07-22 15:00:00,2.1,14.3,153.0,143.0
2004-07-22 16:00:00,2.3,15.1,166.0,157.0
2004-07-22 17:00:00,2.8,18.6,179.0,170.0
2004-07-22 18:00:00,3.6,22.0,225.0,187.0
2004-07-22 19:00:00,4.0,23.0,261.0,181.0
2004-07-22 20:00:00,3.7,21.1,228.0,158.0
2004-07-22 21:00:00,2.5,15.0,137.0,112.0
2004-07-22 22:00:00,2.3,13.6,116.0,100.0
2004-07-22 23:00:00,2.5,14.6,143.0,105.0
2004-07-23 00:00:00,2.7,16.3,157.0,107.0
2004-07-23 01:00:00,1.3,8.8,72.0,72.0
2004-07-23 02:00:00,0.8,6.0,42.0,59.0
2004-07-23 03:00:00,0.9,5.5,38.0,57.0
2004-07-23 04:00:00,0.5,3.9,34.0,55.0
2004-07-23 05:00:00,0.8,5.8,74.0,70.0
2004-07-23 06:00:00,1.0,8.2,75.0,59.0
2004-07-23 07:00:00,2.9,20.1,199.0,95.0
2004-07-23 08:00:00,3.8,25.5,262.0,120.0
2004-07-23 09:00:00,3.5,21.6,236.0,133.0
2004-07-23 10:00:00,2.4,15.5,186.0,133.0
2004-07-23 11:00:00,1.8,11.2,132.0,120.0
2004-07-23 12:00:00,2.1,15.4,140.0,132.0
2004-07-23 13:00:00,2.1,14.6,143.0,135.0
2004-07-23 14:00:00,1.5,12.5,99.0,121.0
2004-07-23 15:00:00,1.5,12.3,107.0,123.0
2004-07-23 16:00:00,1.8,13.2,130.0,129.0
2004-07-23 17:00:00,2.1,14.7,133.0,129.0
2004-07-23 18:00:00,3.0,19.9,188.0,156.0
2004-07-23 19:00:00,2.8,19.1,155.0,131.0
2004-07-23 20:00:00,2.5,14.8,154.0,115.0
2004-07-23 21:00:00,1.4,8.6,95.0,79.0
2004-07-23 22:00:00,1.7,11.0,110.0,86.0
2004-07-23 23:00:00,1.8,13.0,116.0,91.0
2004-07-24 00:00:00,2.4,15.2,153.0,99.0
2004-07-24 01:00:00,1.9,12.1,111.0,83.0
2004-07-24 02:00:00,1.4,9.9,79.0,74.0
2004-07-24 03:00:00,0.8,6.0,63.0,69.0
2004-07-24 04:00:00,0.7,6.3,47.0,64.0
2004-07-24 05:00:00,0.8,5.5,61.0,61.0
2004-07-24 06:00:00,0.7,5.8,56.0,62.0
2004-07-24 07:00:00,1.0,8.1,69.0,65.0
2004-07-24 08:00:00,1.7,10.0,109.0,79.0
2004-07-24 09:00:00,1.9,9.9,111.0,90.0
2004-07-24 10:00:00,2.3,13.1,150.0,116.0
2004-07-24 11:00:00,1.7,9.2,87.0,89.0
2004-07-24 12:00:00,1.3,6.7,64.0,68.0
2004-07-24 13:00:00,1.2,6.5,47.0,53.0
2004-07-24 14:00:00,0.8,3.4,34.0,34.0
2004-07-24 15:00:00,0.9,3.8,37.0,38.0
2004-07-24 16:00:00,1.1,5.2,49.0,53.0
2004-07-24 17:00:00,1.2,6.0,54.0,62.0
2004-07-24 18:00:00,1.3,6.0,70.0,82.0
2004-07-24 19:00:00,1.4,5.6,76.0,88.0
2004-07-24 20:00:00,1.2,4.4,59.0,70.0
2004-07-24 21:00:00,0.9,3.7,44.0,53.0
2004-07-24 22:00:00,1.1,5.0,47.0,57.0
2004-07-24 23:00:00,1.5,7.1,71.0,73.0
2004-07-25 00:00:00,1.7,7.9,90.0,83.0
2004-07-25 01:00:00,0.9,3.7,45.0,52.0
2004-07-25 02:00:00,0.7,3.6,44.0,52.0
2004-07-25 03:00:00,0.4,2.1,29.5,39.0
2004-07-25 04:00:00,0.35,2.0,15.0,26.0
2004-07-25 05:00:00,0.3,1.3,10.0,17.0
2004-07-25 06:00:00,0.4,1.7,19.0,28.0
2004-07-25 07:00:00,0.4,1.5,20.0,29.0
2004-07-25 08:00:00,0.5,1.6,30.0,37.0
2004-07-25 09:00:00,0.5,1.7,24.0,31.0
2004-07-25 10:00:00,0.7,2.7,35.0,46.0
2004-07-25 11:00:00,0.9,3.6,48.0,66.0
2004-07-25 12:00:00,0.8,3.0,41.0,54.0
2004-07-25 13:00:00,0.8,2.9,37.0,50.0
2004-07-25 14:00:00,0.7,2.5,32.0,44.0
2004-07-25 15:00:00,0.8,3.1,43.0,52.0
2004-07-25 16:00:00,0.7,2.3,28.0,37.0
2004-07-25 17:00:00,0.8,3.0,38.0,51.0
2004-07-25 18:00:00,1.2,4.0,72.0,78.0
2004-07-25 19:00:00,1.6,6.3,89.0,90.0
2004-07-25 20:00:00,1.6,6.6,103.0,110.0
2004-07-25 21:00:00,1.5,7.3,77.0,86.0
2004-07-25 22:00:00,1.5,6.8,84.0,88.0
2004-07-25 23:00:00,1.5,6.3,82.0,91.0
2004-07-26 00:00:00,1.5,5.9,81.0,93.0
2004-07-26 01:00:00,1.2,4.8,50.0,68.0
2004-07-26 02:00:00,0.8,2.9,30.0,48.0
2004-07-26 03:00:00,0.8,2.2,22.0,35.0
2004-07-26 04:00:00,0.8,1.8,14.0,22.0
2004-07-26 05:00:00,0.8,2.5,51.0,59.0
2004-07-26 06:00:00,0.8,6.8,120.0,102.0
2004-07-26 07:00:00,0.8,11.2,180.0,116.0
2004-07-26 08:00:00,0.8,9.7,168.0,109.0
2004-07-26 09:00:00,0.8,7.2,111.0,98.0
2004-07-26 10:00:00,0.8,6.8,111.0,97.0
2004-07-26 11:00:00,0.8,8.1,97.0,97.0
2004-07-26 12:00:00,0.8,8.3,90.0,90.0
2004-07-26 13:00:00,0.8,8.6,87.0,92.0
2004-07-26 14:00:00,0.8,5.3,67.0,76.0
2004-07-26 15:00:00,0.8,8.1,84.0,97.0
2004-07-26 16:00:00,0.8,8.2,86.0,101.0
2004-07-26 17:00:00,0.8,12.0,124.0,118.0
2004-07-26 18:00:00,0.8,17.6,144.0,129.0
2004-07-26 19:00:00,0.8,14.5,130.0,131.0
2004-07-26 20:00:00,0.8,11.8,122.0,130.0
2004-07-26 21:00:00,0.8,9.4,82.0,106.0
2004-07-26 22:00:00,0.8,7.0,62.0,92.0
2004-07-26 23:00:00,0.8,8.0,65.0,97.0
2004-07-27 00:00:00,0.8,6.0,52.0,80.0
2004-07-27 01:00:00,0.8,4.3,22.0,40.0
2004-07-27 02:00:00,0.8,4.1,27.0,49.0
2004-07-27 03:00:00,0.8,2.0,28.0,47.5
2004-07-27 04:00:00,0.8,2.4,29.0,46.0
2004-07-27 05:00:00,0.8,2.7,29.0,37.0
2004-07-27 06:00:00,0.8,6.9,135.0,92.0
2004-07-27 07:00:00,0.8,9.2,181.0,115.0
2004-07-27 08:00:00,0.8,9.6,119.0,102.0
2004-07-27 09:00:00,0.8,9.1,116.0,104.0
2004-07-27 10:00:00,0.8,9.3,143.0,109.0
2004-07-27 11:00:00,0.8,8.5,126.0,108.0
2004-07-27 12:00:00,0.8,6.9,94.0,90.0
2004-07-27 13:00:00,0.8,6.9,96.0,81.0
2004-07-27 14:00:00,0.8,6.4,90.0,87.0
2004-07-27 15:00:00,0.8,6.2,93.0,82.0
2004-07-27 16:00:00,0.8,7.3,101.0,99.0
2004-07-27 17:00:00,0.8,10.7,123.0,119.0
2004-07-27 18:00:00,0.8,11.9,136.0,128.0
2004-07-27 19:00:00,0.8,10.6,109.0,111.0
2004-07-27 20:00:00,0.8,9.3,124.0,114.0
2004-07-27 21:00:00,0.8,6.7,82.0,100.0
2004-07-27 22:00:00,0.8,7.2,69.0,88.0
2004-07-27 23:00:00,0.8,5.9,60.0,78.0
2004-07-28 00:00:00,0.8,8.7,90.0,101.0
2004-07-28 01:00:00,0.8,6.8,58.0,77.0
2004-07-28 02:00:00,0.8,3.8,53.0,78.0
2004-07-28 03:00:00,0.8,2.2,49.0,71.5
2004-07-28 04:00:00,0.8,3.2,45.0,65.0
2004-07-28 05:00:00,0.8,3.9,61.0,74.0
2004-07-28 06:00:00,0.8,6.3,76.0,83.0
2004-07-28 07:00:00,0.8,13.6,144.0,96.0
2004-07-28 08:00:00,0.8,26.7,221.0,120.0
2004-07-28 09:00:00,0.8,22.8,282.0,147.0
2004-07-28 10:00:00,0.8,16.2,235.0,148.0
2004-07-28 11:00:00,0.8,10.4,113.0,91.0
2004-07-28 12:00:00,0.8,11.3,93.0,94.0
2004-07-28 13:00:00,0.8,9.6,88.0,95.0
2004-07-28 14:00:00,0.8,7.8,87.0,92.0
2004-07-28 15:00:00,0.8,10.7,109.0,113.0
2004-07-28 16:00:00,0.8,10.8,106.0,111.0
2004-07-28 17:00:00,0.8,17.3,182.0,166.0
2004-07-28 18:00:00,0.8,17.7,163.0,154.5
2004-07-28 19:00:00,0.8,15.5,144.0,143.0
2004-07-28 20:00:00,0.8,13.6,144.0,131.0
2004-07-28 21:00:00,0.8,9.6,84.0,102.0
2004-07-28 22:00:00,0.8,9.5,74.0,94.0
2004-07-28 23:00:00,0.8,8.5,80.0,96.0
2004-07-29 00:00:00,0.8,9.0,78.0,88.0
2004-07-29 01:00:00,0.8,7.8,50.0,72.0
2004-07-29 02:00:00,0.8,2.6,18.0,33.0
2004-07-29 03:00:00,0.8,2.4,19.5,33.0
2004-07-29 04:00:00,0.8,1.9,21.0,33.0
2004-07-29 05:00:00,0.8,3.7,62.0,60.0
2004-07-29 06:00:00,0.8,7.1,74.0,72.0
2004-07-29 07:00:00,0.8,16.6,171.0,97.0
2004-07-29 08:00:00,0.8,26.6,287.0,136.0
2004-07-29 09:00:00,0.8,17.9,230.0,140.0
2004-07-29 10:00:00,0.8,17.9,261.0,171.0
2004-07-29 11:00:00,0.8,14.0,178.0,150.0
2004-07-29 12:00:00,0.8,10.1,116.0,117.0
2004-07-29 13:00:00,0.8,9.5,96.0,106.0
2004-07-29 14:00:00,0.8,7.1,83.0,95.0
2004-07-29 15:00:00,0.8,12.3,120.0,137.0
2004-07-29 16:00:00,0.8,11.7,108.0,129.0
2004-07-29 17:00:00,0.8,12.8,115.0,135.0
2004-07-29 18:00:00,0.8,14.0,102.0,127.0
2004-07-29 19:00:00,0.8,13.9,118.0,122.0
2004-07-29 20:00:00,0.8,11.7,107.0,118.0
2004-07-29 21:00:00,0.8,13.8,129.0,135.0
2004-07-29 22:00:00,0.8,14.8,133.0,134.0
2004-07-29 23:00:00,0.8,11.9,98.0,105.0
2004-07-30 00:00:00,0.8,11.1,110.0,104.0
2004-07-30 01:00:00,0.8,8.0,62.0,81.0
2004-07-30 02:00:00,0.8,5.6,55.0,69.0
2004-07-30 03:00:00,0.8,7.1,45.0,60.0
2004-07-30 04:00:00,0.8,3.5,35.0,51.0
2004-07-30 05:00:00,0.8,4.1,52.0,52.0
2004-07-30 06:00:00,0.8,4.9,36.0,48.0
2004-07-30 07:00:00,0.8,19.4,182.0,105.0
2004-07-30 08:00:00,0.8,26.3,297.0,150.0
2004-07-30 09:00:00,0.8,22.0,237.0,160.0
2004-07-30 10:00:00,0.8,18.1,235.0,167.0
2004-07-30 11:00:00,0.8,12.1,158.0,141.0
2004-07-30 12:00:00,0.8,9.4,89.0,104.0
2004-07-30 13:00:00,0.8,10.1,80.0,101.0
2004-07-30 14:00:00,0.8,10.5,93.0,118.0
2004-07-30 15:00:00,0.8,10.8,96.0,121.0
2004-07-30 16:00:00,0.8,9.6,98.0,124.0
2004-07-30 17:00:00,0.8,13.0,104.0,127.0
2004-07-30 18:00:00,0.8,15.5,121.0,137.0
2004-07-30 19:00:00,0.8,16.5,116.0,137.0
2004-07-30 20:00:00,0.8,14.5,121.0,135.0
2004-07-30 21:00:00,0.8,13.2,114.0,118.0
2004-07-30 22:00:00,0.8,14.8,112.0,111.0
2004-07-30 23:00:00,0.8,10.7,81.0,85.0
2004-07-31 00:00:00,0.8,8.55,220.0,158.0
2004-07-31 01:00:00,0.8,6.4,81.0,77.0
2004-07-31 02:00:00,0.8,5.5,43.0,56.0
2004-07-31 03:00:00,0.8,5.2,34.5,46.5
2004-07-31 04:00:00,0.8,3.9,26.0,37.0
2004-07-31 05:00:00,0.8,4.7,40.0,49.0
2004-07-31 06:00:00,1.2,7.3,72.0,71.0
2004-07-31 07:00:00,1.0,6.4,68.0,71.0
2004-07-31 08:00:00,1.5,9.2,89.0,86.0
2004-07-31 09:00:00,2.8,12.5,151.0,125.0
2004-07-31 10:00:00,3.4,15.7,215.0,160.0
2004-07-31 11:00:00,3.3,15.9,196.0,174.0
2004-07-31 12:00:00,2.9,14.6,161.0,146.0
2004-07-31 13:00:00,2.2,11.7,120.0,127.0
2004-07-31 14:00:00,1.6,7.4,88.0,114.0
2004-07-31 15:00:00,0.9,6.1,38.0,65.0
2004-07-31 16:00:00,1.1,6.9,47.0,77.0
2004-07-31 17:00:00,1.0,6.2,40.0,68.0
2004-07-31 18:00:00,1.3,8.1,58.0,92.0
2004-07-31 19:00:00,1.6,10.2,71.0,104.0
2004-07-31 20:00:00,1.8,10.7,90.0,114.0
2004-07-31 21:00:00,2.2,13.0,95.0,105.0
2004-07-31 22:00:00,1.8,11.4,85.0,85.0
2004-07-31 23:00:00,2.3,13.3,119.0,92.0
2004-08-01 00:00:00,2.0,11.2,106.0,82.0
2004-08-01 01:00:00,1.8,9.8,77.0,70.0
2004-08-01 02:00:00,0.9,6.2,28.0,40.0
2004-08-01 03:00:00,0.5,3.6,24.5,33.0
2004-08-01 04:00:00,0.6,4.0,21.0,26.0
2004-08-01 05:00:00,0.4,2.6,17.0,21.0
2004-08-01 06:00:00,0.4,2.6,24.0,30.0
2004-08-01 07:00:00,0.4,2.9,19.0,21.0
2004-08-01 08:00:00,0.8,4.2,39.0,35.0
2004-08-01 09:00:00,0.8,5.5,46.0,36.0
2004-08-01 10:00:00,0.9,5.8,53.0,48.0
2004-08-01 11:00:00,0.7,4.5,32.0,39.0
2004-08-01 12:00:00,0.6,4.3,30.0,34.0
2004-08-01 13:00:00,0.5,3.5,24.0,33.0
2004-08-01 14:00:00,0.6,3.5,34.0,42.0
2004-08-01 15:00:00,0.7,3.9,63.0,85.0
2004-08-01 16:00:00,0.9,4.7,69.0,92.0
2004-08-01 17:00:00,0.9,5.3,61.0,84.0
2004-08-01 18:00:00,1.2,6.4,73.0,100.0
2004-08-01 19:00:00,1.4,8.0,75.0,95.0
2004-08-01 20:00:00,1.5,9.2,69.0,77.0
2004-08-01 21:00:00,1.7,9.1,71.0,85.0
2004-08-01 22:00:00,1.7,9.1,73.0,83.0
2004-08-01 23:00:00,1.7,9.5,86.0,88.0
2004-08-02 00:00:00,1.9,9.1,65.0,68.0
2004-08-02 01:00:00,1.2,5.0,74.0,97.0
2004-08-02 02:00:00,0.7,3.7,45.0,51.0
2004-08-02 03:00:00,0.3,2.2,23.5,28.0
2004-08-02 04:00:00,0.2,1.6,2.0,5.0
2004-08-02 05:00:00,0.4,2.7,29.0,35.0
2004-08-02 06:00:00,0.8,5.6,42.0,56.0
2004-08-02 07:00:00,1.9,13.0,146.0,110.0
2004-08-02 08:00:00,1.9,17.8,154.5,117.0
2004-08-02 09:00:00,1.9,11.5,163.0,124.0
2004-08-02 10:00:00,1.9,11.1,144.0,115.0
2004-08-02 11:00:00,1.9,11.0,125.0,119.0
2004-08-02 12:00:00,1.7,10.7,90.0,107.0
2004-08-02 13:00:00,1.4,8.5,76.0,99.0
2004-08-02 14:00:00,1.2,8.7,73.0,95.0
2004-08-02 15:00:00,1.4,9.4,73.0,105.0
2004-08-02 16:00:00,1.4,9.5,80.0,117.0
2004-08-02 17:00:00,1.9,12.9,121.0,157.0
2004-08-02 18:00:00,2.2,13.7,129.0,173.0
2004-08-02 19:00:00,1.9,12.2,103.0,139.0
2004-08-02 20:00:00,1.7,11.8,87.0,116.0
2004-08-02 21:00:00,1.2,9.9,58.0,91.0
2004-08-02 22:00:00,0.3,10.7,64.0,98.0
2004-08-02 23:00:00,0.1,9.4,58.0,93.0
2004-08-03 00:00:00,0.1,8.1,44.0,74.0
2004-08-03 01:00:00,0.1077922077922078,6.6,28.0,50.0
2004-08-03 02:00:00,0.1155844155844156,3.3,19.0,36.0
2004-08-03 03:00:00,0.12337662337662339,1.7,33.5,45.5
2004-08-03 04:00:00,0.13116883116883118,2.3,48.0,55.0
2004-08-03 05:00:00,0.13896103896103895,2.5,77.0,86.0
2004-08-03 06:00:00,0.14675324675324675,3.2,110.0,137.0
2004-08-03 07:00:00,0.15454545454545454,19.3,282.0,140.0
2004-08-03 08:00:00,0.16233766233766234,21.3,275.0,142.0
2004-08-03 09:00:00,0.17012987012987013,17.2,253.0,185.0
2004-08-03 10:00:00,0.17792207792207793,15.2,211.0,173.0
2004-08-03 11:00:00,0.18571428571428572,10.6,176.0,158.0
2004-08-03 12:00:00,0.19350649350649352,12.3,153.0,127.0
2004-08-03 13:00:00,0.2012987012987013,10.5,144.0,111.0
2004-08-03 14:00:00,0.2090909090909091,9.3,127.0,114.0
2004-08-03 15:00:00,0.2168831168831169,9.3,112.0,109.0
2004-08-03 16:00:00,0.2246753246753247,11.0,130.0,123.0
2004-08-03 17:00:00,0.23246753246753246,12.1,148.0,137.0
2004-08-03 18:00:00,0.24025974025974026,13.7,140.0,134.0
2004-08-03 19:00:00,0.24805194805194805,12.9,125.0,114.0
2004-08-03 20:00:00,0.2558441558441559,10.3,111.0,100.0
2004-08-03 21:00:00,0.26363636363636367,9.5,102.0,92.0
2004-08-03 22:00:00,0.27142857142857146,10.3,108.0,97.0
2004-08-03 23:00:00,0.27922077922077926,11.2,132.0,111.0
2004-08-04 00:00:00,0.28701298701298705,9.2,104.0,89.0
2004-08-04 01:00:00,0.2948051948051948,8.0,92.0,87.0
2004-08-04 02:00:00,0.3025974025974026,5.8,78.0,69.0
2004-08-04 03:00:00,0.3103896103896104,4.0,78.78787878787878,70.39393939393939
2004-08-04 04:00:00,0.3181818181818182,3.0,79.57575757575758,71.78787878787878
2004-08-04 05:00:00,0.32597402597402597,3.0,80.36363636363636,73.18181818181819
2004-08-04 06:00:00,0.33376623376623377,7.8,81.15151515151516,74.57575757575758
2004-08-04 07:00:00,0.34155844155844156,19.3,81.93939393939394,75.96969696969697
2004-08-04 08:00:00,0.34935064935064936,26.0,82.72727272727273,77.36363636363636
2004-08-04 09:00:00,0.3571428571428571,10.6,83.51515151515152,78.75757575757575
2004-08-04 10:00:00,0.3649350649350649,8.2,84.3030303030303,80.15151515151516
2004-08-04 11:00:00,0.3727272727272727,9.9,85.0909090909091,81.54545454545455
2004-08-04 12:00:00,0.3805194805194805,8.6,85.87878787878788,82.93939393939394
2004-08-04 13:00:00,0.3883116883116883,8.7,86.66666666666667,84.33333333333333
2004-08-04 14:00:00,0.39610389610389607,6.0,87.45454545454545,85.72727272727272
2004-08-04 15:00:00,0.40389610389610386,8.0,88.24242424242425,87.12121212121212
2004-08-04 16:00:00,0.41168831168831166,7.6,89.03030303030303,88.51515151515152
2004-08-04 17:00:00,0.41948051948051945,10.7,89.81818181818181,89.9090909090909
2004-08-04 18:00:00,0.42727272727272725,8.7,90.60606060606061,91.30303030303031
2004-08-04 19:00:00,0.43506493506493504,8.0,91.39393939393939,92.6969696969697
2004-08-04 20:00:00,0.44285714285714284,7.2,92.18181818181819,94.0909090909091
2004-08-04 21:00:00,0.45064935064935063,5.7,92.96969696969697,95.48484848484848
2004-08-04 22:00:00,0.4584415584415584,5.5,93.75757575757575,96.87878787878788
2004-08-04 23:00:00,0.4662337662337662,4.6,94.54545454545455,98.27272727272728
2004-08-05 00:00:00,0.474025974025974,6.6,95.33333333333333,99.66666666666667
2004-08-05 01:00:00,0.4818181818181818,4.5,96.12121212121212,101.06060606060606
2004-08-05 02:00:00,0.4896103896103896,3.8,96.9090909090909,102.45454545454545
2004-08-05 03:00:00,0.4974025974025974,2.3,97.69696969696969,103.84848484848484
2004-08-05 04:00:00,0.5051948051948052,2.1,98.48484848484848,105.24242424242425
2004-08-05 05:00:00,0.512987012987013,3.9,99.27272727272728,106.63636363636364
2004-08-05 06:00:00,0.5207792207792208,6.5,100.06060606060606,108.03030303030303
2004-08-05 07:00:00,0.5285714285714286,14.5,100.84848484848484,109.42424242424244
2004-08-05 08:00:00,0.5363636363636364,15.1,101.63636363636364,110.81818181818181
2004-08-05 09:00:00,0.5441558441558442,9.0,102.42424242424242,112.21212121212122
2004-08-05 10:00:00,0.551948051948052,11.4,103.21212121212122,113.60606060606061
2004-08-05 11:00:00,0.5597402597402598,11.2,104.0,115.0
2004-08-05 12:00:00,0.5675324675324676,10.2,98.0,108.0
2004-08-05 13:00:00,0.5753246753246753,8.2,66.0,86.0
2004-08-05 14:00:00,0.5831168831168831,6.6,60.0,84.0
2004-08-05 15:00:00,0.5909090909090909,6.4,85.0,97.0
2004-08-05 16:00:00,0.5987012987012987,7.0,90.0,102.0
2004-08-05 17:00:00,0.6064935064935064,9.6,122.0,102.0
2004-08-05 18:00:00,0.6142857142857142,9.4,117.0,99.0
2004-08-05 19:00:00,0.622077922077922,10.2,115.0,97.0
2004-08-05 20:00:00,0.6298701298701298,7.7,127.0,101.0
2004-08-05 21:00:00,0.6376623376623376,5.4,79.0,92.0
2004-08-05 22:00:00,0.6454545454545454,5.5,61.0,70.0
2004-08-05 23:00:00,0.6532467532467532,5.7,67.0,72.0
